16.02	0.0051	0.0023	0.00363
16.04	0.005	0.00227	0.00363
16.06	0.0049	0.00224	0.00362
16.08	0.00492	0.00221	0.00362
16.1	0.00483	0.00219	0.00361
16.12	0.00475	0.00217	0.0036
16.14	0.00468	0.00214	0.0036
16.16	0.0046	0.00212	0.00359
16.18	0.00454	0.00211	0.00359
16.2	0.00447	0.00209	0.00358
16.22	0.00441	0.00207	0.00358
16.24	0.00436	0.00206	0.00358
16.26	0.0043	0.00204	0.00357
16.28	0.00425	0.00203	0.00357
16.3	0.0042	0.00201	0.00356
16.32	0.00416	0.002	0.00356
16.34	0.00412	0.00199	0.00355
16.36	0.00407	0.00198	0.00355
16.38	0.00403	0.00197	0.00355
16.4	0.004	0.00196	0.00354
16.42	0.00396	0.00195	0.00354
16.44	0.00393	0.00194	0.00354
16.46	0.0039	0.00193	0.00353
16.48	0.00386	0.00192	0.00353
16.5	0.00384	0.00191	0.00353
16.52	0.00381	0.00183	0.00352
16.54	0.00378	0.00183	0.00352
16.56	0.00375	0.00182	0.00352
16.58	0.00373	0.00182	0.00337
16.6	0.00371	0.00181	0.00337
16.62	0.00368	0.00181	0.00337
16.64	0.00366	0.0018	0.00337
16.66	0.00364	0.0018	0.00337
16.68	0.00362	0.00186	0.00337
16.7	0.0036	0.00186	0.00337
16.72	0.00358	0.00185	0.00337
16.74	0.00357	0.00185	0.00337
16.76	0.00355	0.00185	0.00337
16.78	0.00353	0.00185	0.00337
16.8	0.00352	0.00184	0.00337
16.82	0.0035	0.00184	0.00337
16.84	0.00349	0.00184	0.00337
16.86	0.00347	0.00183	0.00337
16.88	0.00346	0.00183	0.00337
16.9	0.00345	0.00183	0.00337
16.92	0.00343	0.00183	0.00338
16.94	0.00342	0.00183	0.00338
16.96	0.00341	0.00175	0.00338
16.98	0.0034	0.00175	0.00338
17	0.00339	0.00181	0.00338
17.02	0.00338	0.00181	0.00338
17.04	0.00337	0.00181	0.00338
17.06	0.00336	0.00181	0.00338
17.08	0.00335	0.00182	0.00338
17.1	0.00334	0.00182	0.00338
17.12	0.00333	0.00182	0.00339
17.14	0.00332	0.00182	0.00339
17.16	0.00332	0.00182	0.00339
17.18	0.00331	0.00182	0.00339
17.2	0.00318	0.00182	0.00339
17.22	0.00317	0.00182	0.0034
17.24	0.00317	0.00182	0.0034
17.26	0.00316	0.00182	0.00341
17.28	0.00316	0.00182	0.00341
17.3	0.00315	0.00182	0.00342
17.32	0.00315	0.00182	0.00342
17.34	0.00315	0.00182	0.00343
17.36	0.00314	0.00182	0.00344
17.38	0.00314	0.00182	0.00346
17.4	0.00314	0.00182	0.00348
17.42	0.00313	0.00182	0.00351
17.44	0.00313	0.00182	0.00355
17.46	0.00313	0.00182	0.00363
17.48	0.00313	0.00182	0.00376
17.5	0.00312	0.00182	0.00408
17.52	0.00312	0.00182	0.00555
17.54	0.00312	0.00189	0.0114
17.56	0.00312	0.00189	0.01198
17.58	0.00311	0.00189	0.00879
17.6	0.00311	0.00189	0.00836
17.62	0.00311	0.00189	0.00497
17.64	0.00311	0.00189	0.00393
17.66	0.00311	0.0019	0.00369
17.68	0.0031	0.0019	0.00359
17.7	0.0031	0.0019	0.00354
17.72	0.0031	0.0019	0.0035
17.74	0.0031	0.0019	0.00348
17.76	0.0031	0.0019	0.0036
17.78	0.0031	0.0019	0.00359
17.8	0.0031	0.0019	0.00358
17.82	0.0031	0.0019	0.00358
17.84	0.00309	0.00191	0.00357
17.86	0.00309	0.00191	0.00357
17.88	0.00309	0.00191	0.00357
17.9	0.00297	0.00191	0.00357
17.92	0.00297	0.00191	0.00357
17.94	0.00297	0.00191	0.00357
17.96	0.00297	0.00191	0.00358
17.98	0.00297	0.00192	0.00358
18	0.00298	0.00192	0.00358
18.02	0.00298	0.00192	0.00358
18.04	0.00298	0.00192	0.00358
18.06	0.00298	0.00192	0.00359
18.08	0.00298	0.00192	0.00359
18.1	0.00298	0.00192	0.00359
18.12	0.00298	0.00193	0.0036
18.14	0.00299	0.00193	0.0036
18.16	0.00299	0.00193	0.0036
18.18	0.00299	0.00193	0.00361
18.2	0.00299	0.00193	0.00361
18.22	0.00299	0.00193	0.00361
18.24	0.003	0.00194	0.00362
18.26	0.003	0.00194	0.00362
18.28	0.003	0.00194	0.00363
18.3	0.003	0.00194	0.00363
18.32	0.003	0.00194	0.00363
18.34	0.003	0.00195	0.00364
18.36	0.00301	0.00195	0.00364
18.38	0.00301	0.00195	0.00365
18.4	0.00301	0.00195	0.00365
18.42	0.00301	0.00195	0.00366
18.44	0.00302	0.00196	0.00366
18.46	0.00302	0.00196	0.00367
18.48	0.00313	0.00196	0.00367
18.5	0.00313	0.00196	0.00368
18.52	0.00314	0.00196	0.00368
18.54	0.00314	0.00197	0.00369
18.56	0.00314	0.00197	0.00369
18.58	0.00325	0.00197	0.0037
18.6	0.00326	0.00197	0.0037
18.62	0.00326	0.00198	0.00371
18.64	0.00327	0.00198	0.00372
18.66	0.00327	0.00198	0.00372
18.68	0.00327	0.00198	0.00373
18.7	0.00328	0.00199	0.00373
18.72	0.00328	0.00199	0.00374
18.74	0.00329	0.00199	0.00375
18.76	0.00329	0.00199	0.00375
18.78	0.0033	0.002	0.00376
18.8	0.0033	0.002	0.00389
18.82	0.00331	0.002	0.0039
18.84	0.00331	0.00201	0.00391
18.86	0.00331	0.00201	0.00391
18.88	0.00332	0.00201	0.00392
18.9	0.00343	0.00201	0.00393
18.92	0.00344	0.00202	0.00394
18.94	0.00345	0.00202	0.00408
18.96	0.00345	0.00202	0.00409
18.98	0.00346	0.00203	0.0041
19	0.00346	0.00203	0.00411
19.02	0.00347	0.00203	0.00412
19.04	0.00348	0.00204	0.00413
19.06	0.00348	0.00204	0.00415
19.08	0.00349	0.00204	0.00416
19.1	0.0035	0.00205	0.00417
19.12	0.0035	0.00211	0.00419
19.14	0.00351	0.00212	0.0042
19.16	0.00352	0.00212	0.00421
19.18	0.00352	0.00213	0.00423
19.2	0.00353	0.00213	0.00424
19.22	0.00354	0.00214	0.00426
19.24	0.00355	0.00214	0.00427
19.26	0.00355	0.00215	0.00429
19.28	0.00356	0.00221	0.00431
19.3	0.00357	0.00222	0.00432
19.32	0.00358	0.00223	0.00434
19.34	0.00358	0.00223	0.00436
19.36	0.00359	0.00224	0.00438
19.38	0.0036	0.00224	0.00439
19.4	0.00361	0.00225	0.00441
19.42	0.00362	0.00225	0.00443
19.44	0.00363	0.00226	0.00445
19.46	0.00363	0.00226	0.00447
19.48	0.00364	0.00227	0.0045
19.5	0.00365	0.00228	0.00452
19.52	0.00366	0.00228	0.00454
19.54	0.00367	0.00229	0.00456
19.56	0.00368	0.0023	0.00459
19.58	0.00369	0.0023	0.00461
19.6	0.0037	0.00231	0.00464
19.62	0.00371	0.00232	0.00466
19.64	0.00372	0.00232	0.00469
19.66	0.00373	0.00233	0.00472
19.68	0.00374	0.00234	0.00475
19.7	0.00375	0.00234	0.00478
19.72	0.00376	0.00242	0.00481
19.74	0.00377	0.00242	0.00484
19.76	0.00378	0.00243	0.00488
19.78	0.00379	0.00244	0.00491
19.8	0.00381	0.00245	0.00495
19.82	0.00382	0.00246	0.00498
19.84	0.00383	0.00247	0.00502
19.86	0.00384	0.00248	0.00506
19.88	0.00385	0.00249	0.00511
19.9	0.00387	0.00249	0.00515
19.92	0.00388	0.0025	0.0052
19.94	0.00389	0.00251	0.00524
19.96	0.0039	0.00252	0.00529
19.98	0.00392	0.00253	0.00534
20	0.00393	0.0026	0.0054
20.02	0.00405	0.00261	0.00546
20.04	0.00407	0.00262	0.00552
20.06	0.00408	0.00264	0.0057
20.08	0.0041	0.00265	0.00577
20.1	0.00412	0.00266	0.00596
20.12	0.00413	0.00267	0.00604
20.14	0.00415	0.00268	0.00611
20.16	0.00417	0.00269	0.0062
20.18	0.00418	0.00271	0.00629
20.2	0.0042	0.00272	0.00638
20.22	0.00422	0.00273	0.00648
20.24	0.00435	0.00274	0.00659
20.26	0.00437	0.00276	0.0067
20.28	0.00439	0.00277	0.00682
20.3	0.00441	0.00279	0.00706
20.32	0.00443	0.0028	0.00719
20.34	0.00445	0.00281	0.00734
20.36	0.00447	0.00283	0.0075
20.38	0.0045	0.00284	0.00766
20.4	0.00452	0.00286	0.00784
20.42	0.00454	0.00288	0.00804
20.44	0.00457	0.00289	0.00825
20.46	0.00459	0.00291	0.00848
20.48	0.00462	0.00292	0.00873
20.5	0.00464	0.00294	0.009
20.52	0.00467	0.00296	0.0093
20.54	0.0047	0.00298	0.00963
20.56	0.00473	0.003	0.01011
20.58	0.00475	0.00301	0.01052
20.6	0.00478	0.00303	0.01097
20.62	0.00481	0.00305	0.01147
20.64	0.00484	0.00307	0.01203
20.66	0.00487	0.00309	0.01267
20.68	0.00491	0.00312	0.0134
20.7	0.00494	0.00314	0.01423
20.72	0.00507	0.00316	0.01518
20.74	0.00511	0.00318	0.0163
20.76	0.00514	0.00321	0.0176
20.78	0.00518	0.00323	0.01914
20.8	0.00521	0.00325	0.02098
20.82	0.00525	0.00328	0.02321
20.84	0.00529	0.00331	0.02594
20.86	0.00533	0.00333	0.02935
20.88	0.00537	0.00336	0.0338
20.9	0.00542	0.00339	0.03955
20.92	0.00546	0.00342	0.04706
20.94	0.0055	0.00344	0.05739
20.96	0.00555	0.00348	0.0722
20.98	0.0056	0.00351	0.09454
21	0.00565	0.00354	0.13058
21.02	0.0057	0.00357	0.19449
21.04	0.00575	0.00361	0.32801
21.06	0.0058	0.00364	0.80018
21.08	0.00585	0.00368	2.93565
21.1	0.00591	0.00371	5.10367
21.12	0.00597	0.00375	2.52301
21.14	0.00603	0.00379	2.6169
21.16	0.00609	0.00383	2.08915
21.18	0.00615	0.00387	0.65887
21.2	0.00622	0.00392	0.26348
21.22	0.00628	0.00396	0.15848
21.24	0.00635	0.00401	0.10908
21.26	0.00643	0.00406	0.08071
21.28	0.0065	0.0041	0.06286
21.3	0.00658	0.00416	0.05087
21.32	0.00666	0.00421	0.04242
21.34	0.00674	0.00426	0.03624
21.36	0.00682	0.00432	0.03158
21.38	0.00691	0.00438	0.02799
21.4	0.007	0.00444	0.02517
21.42	0.0071	0.0045	0.02291
21.44	0.0072	0.00457	0.02108
21.46	0.0073	0.00464	0.01959
21.48	0.00741	0.00471	0.01847
21.5	0.00752	0.00478	0.01745
21.52	0.00763	0.00486	0.01659
21.54	0.00775	0.00494	0.01586
21.56	0.00788	0.00502	0.01525
21.58	0.00801	0.00511	0.01474
21.6	0.00814	0.0052	0.0143
21.62	0.00829	0.00529	0.01393
21.64	0.00844	0.00539	0.01362
21.66	0.00859	0.00549	0.01337
21.68	0.00875	0.0056	0.01315
21.7	0.00892	0.00571	0.01298
21.72	0.0091	0.00589	0.01284
21.74	0.00929	0.00601	0.01273
21.76	0.00958	0.00614	0.01266
21.78	0.00979	0.00628	0.01261
21.8	0.01001	0.00642	0.01258
21.82	0.01024	0.00657	0.01258
21.84	0.01048	0.00673	0.0126
21.86	0.01073	0.0069	0.01264
21.88	0.011	0.00707	0.01269
21.9	0.01129	0.00726	0.01283
21.92	0.01159	0.00746	0.01293
21.94	0.01191	0.00767	0.01304
21.96	0.01225	0.00789	0.01321
21.98	0.01261	0.00813	0.01336
22	0.013	0.00838	0.01354
22.02	0.01341	0.00864	0.01386
22.04	0.01385	0.00893	0.0142
22.06	0.01432	0.00923	0.01444
22.08	0.01483	0.00956	0.01471
22.1	0.01538	0.00991	0.015
22.12	0.01596	0.01029	0.01532
22.14	0.0166	0.01069	0.01566
22.16	0.01728	0.01113	0.01603
22.18	0.01802	0.0116	0.01644
22.2	0.01883	0.01211	0.01687
22.22	0.01972	0.01266	0.01735
22.24	0.02069	0.01327	0.01786
22.26	0.02175	0.01392	0.01842
22.28	0.02292	0.01465	0.01903
22.3	0.02422	0.01544	0.01969
22.32	0.02567	0.01631	0.02041
22.34	0.02728	0.01728	0.0212
22.36	0.0291	0.01835	0.02206
22.38	0.03115	0.01954	0.023
22.4	0.03349	0.02088	0.02404
22.42	0.03617	0.02238	0.02519
22.44	0.03926	0.02409	0.02645
22.46	0.04287	0.02602	0.02786
22.48	0.04713	0.02824	0.02942
22.5	0.05222	0.03081	0.03117
22.52	0.05839	0.03379	0.03326
22.54	0.06601	0.03727	0.0356
22.56	0.0756	0.0414	0.03813
22.58	0.08806	0.04634	0.04102
22.6	0.10462	0.05232	0.04434
22.62	0.12762	0.05967	0.04819
22.64	0.16135	0.06884	0.0527
22.66	0.21433	0.08053	0.05801
22.68	0.3063	0.09576	0.06434
22.7	0.49804	0.11614	0.07199
22.72	1.1857	0.14437	0.08136
22.74	3.97927	0.18516	0.09301
22.76	6.10751	0.24741	0.1078
22.78	2.93251	0.34961	0.12698
22.8	3.03534	0.53579	0.15256
22.82	2.98322	0.95966	0.18785
22.84	1.17212	2.67373	0.23868
22.86	0.62086	8.76659	0.31606
22.88	0.56545	10.57315	0.44301
22.9	0.67402	4.97341	0.67486
22.92	1.01911	5.9415	1.21347
22.94	2.44604	4.81948	3.45921
22.96	8.05256	1.60651	10.97916
22.98	11.17081	0.65253	11.68224
23	5.22982	0.39669	5.55547
23.02	5.75716	0.27946	7.21328
23.04	5.39507	0.21468	5.42372
23.06	2.05654	0.17675	2.09174
23.08	1.14083	0.15492	1.98998
23.1	1.47693	0.14441	4.07213
23.12	4.01119	0.14362	3.22293
23.14	6.94102	0.1534	1.75701
23.16	3.49465	0.17774	2.34517
23.18	3.01775	0.22696	1.43808
23.2	3.49417	0.32846	0.55207
23.22	1.38775	0.60387	0.32463
23.24	0.52506	1.8545	0.25649
23.26	0.30943	5.10042	0.23267
23.28	0.21729	3.94181	0.2383
23.3	0.16447	2.09687	0.27913
23.32	0.13065	2.98527	0.39121
23.34	0.10735	1.76139	0.81793
23.36	0.09045	0.57142	2.63361
23.38	0.07781	0.26863	4.44472
23.4	0.06791	0.17212	2.18249
23.42	0.06002	0.12278	1.96518
23.44	0.05363	0.09331	2.28864
23.46	0.04835	0.07412	0.93755
23.48	0.04393	0.06082	0.46473
23.5	0.0402	0.05117	0.61307
23.52	0.03702	0.0439	0.60431
23.54	0.03427	0.03827	0.32096
23.56	0.03189	0.03381	0.3514
23.58	0.02981	0.0302	0.29719
23.6	0.02798	0.02723	0.13978
23.62	0.02637	0.02476	0.08776
23.64	0.02495	0.02268	0.07034
23.66	0.02368	0.0209	0.06065
23.68	0.02255	0.01937	0.05429
23.7	0.02154	0.01805	0.04984
23.72	0.02064	0.0169	0.04662
23.74	0.01984	0.01588	0.04427
23.76	0.01913	0.01499	0.0426
23.78	0.01849	0.01421	0.04146
23.8	0.01793	0.01351	0.0408
23.82	0.01745	0.0129	0.04056
23.84	0.01702	0.01236	0.04074
23.86	0.01667	0.01188	0.04135
23.88	0.01638	0.01147	0.04244
23.9	0.01617	0.01112	0.04405
23.92	0.01603	0.01084	0.04632
23.94	0.01598	0.01062	0.0494
23.96	0.01602	0.0105	0.05354
23.98	0.01619	0.01048	0.05914
24	0.01651	0.01063	0.06681
24.02	0.01704	0.01109	0.07761
24.04	0.01785	0.01195	0.09336
24.06	0.01908	0.01379	0.11755
24.08	0.02096	0.01853	0.15745
24.1	0.02394	0.03906	0.23056
24.12	0.02892	0.1027	0.40071
24.14	0.03806	0.10133	1.0923
24.16	0.05885	0.05058	3.35905
24.18	0.14077	0.06354	3.6595
24.2	0.42371	0.05484	1.67525
24.22	0.50535	0.02309	2.04128
24.24	0.23602	0.0132	1.90137
24.26	0.2688	0.01047	0.68882
24.28	0.27475	0.00918	0.29103
24.3	0.11783	0.00845	0.18894
24.32	0.07549	0.00801	0.14576
24.34	0.12603	0.00776	0.12432
24.36	0.30359	0.00766	0.11428
24.38	0.26682	0.00772	0.11182
24.4	0.1337	0.008	0.11561
24.42	0.17589	0.00864	0.12604
24.44	0.14253	0.01011	0.14497
24.46	0.05573	0.01472	0.17729
24.48	0.02922	0.03513	0.23426
24.5	0.0215	0.07251	0.34814
24.52	0.0177	0.04598	0.70206
24.54	0.0154	0.02976	2.13237
24.56	0.01388	0.04194	3.94842
24.58	0.0128	0.02615	2.18402
24.6	0.012	0.01205	1.79092
24.62	0.01138	0.00835	2.77393
24.64	0.01089	0.00711	3.33104
24.66	0.0105	0.00646	6.15061
24.68	0.01017	0.00606	4.12808
24.7	0.0099	0.00578	2.24031
24.72	0.00967	0.00559	3.25637
24.74	0.00947	0.00544	2.15888
24.76	0.0093	0.00532	0.7469
