4.28284	7.64894E-09
5.36102	8.03994E-09
6.33138	7.69781E-09
7.10978	7.97884E-09
7.78254	7.71003E-09
8.3997	7.68559E-09
8.98808	7.40456E-09
9.56662	7.61228E-09
10.14248	7.50231E-09
10.71804	7.41678E-09
11.27066	6.95247E-09
11.76972	7.18463E-09
12.27232	6.62256E-09
12.7941	6.42706E-09
13.31824	6.31709E-09
13.84346	6.41484E-09
14.37654	6.10938E-09
14.8984	6.36597E-09
15.41854	5.77947E-09
15.92112	5.73059E-09
16.41904	5.82834E-09
16.89654	5.87722E-09
17.3633	5.46178E-09
17.8201	5.69394E-09
18.25916	5.15631E-09
18.68456	5.18075E-09
19.10012	4.61869E-09
19.50822	4.91194E-09
19.91444	5.33959E-09
20.3114	5.04634E-09
20.69206	4.52094E-09
21.08392	4.76531E-09
21.46712	4.74088E-09
21.84442	4.54538E-09
22.21472	4.97303E-09
22.58392	5.14409E-09
22.96168	5.21741E-09
23.32586	5.18075E-09
23.69416	5.10744E-09
24.05584	4.99747E-09
24.41742	5.09522E-09
24.77726	4.47206E-09
25.13482	5.22963E-09
25.49338	4.59425E-09
25.8369	5.00969E-09
26.19046	5.05856E-09
26.52546	4.70422E-09
26.87126	4.58203E-09
27.19968	4.80197E-09
27.53668	4.8875E-09
27.87074	5.14409E-09
28.1902	4.75309E-09
28.516	4.38653E-09
28.8404	5.18075E-09
29.15422	4.93638E-09
29.45904	5.31516E-09
29.7671	4.80197E-09
30.07914	5.48622E-09
30.38252	4.70422E-09
30.67994	4.74088E-09
30.9712	5.04634E-09
31.2608	5.42513E-09
31.5594	5.29072E-09
31.85272	5.35181E-09
32.14044	5.00969E-09
32.42484	4.92416E-09
32.70524	5.04634E-09
32.98008	4.92416E-09
33.25092	5.13188E-09
33.5284	4.77753E-09
33.8049	5.19297E-09
34.0772	5.42513E-09
34.34562	5.2785E-09
34.61124	5.55953E-09
34.87396	5.80391E-09
35.13426	5.53509E-09
35.38994	5.42513E-09
35.64388	5.59619E-09
35.90336	5.11966E-09
36.16304	5.93831E-09
36.42042	5.6695E-09
36.6748	5.13188E-09
36.92676	5.75503E-09
37.17706	5.44956E-09
37.42506	5.37625E-09
37.67192	5.57175E-09
37.91844	5.69394E-09
38.16158	5.77947E-09
38.40346	5.48622E-09
38.64384	6.14603E-09
38.88744	5.69394E-09
39.13276	5.53509E-09
39.37716	5.43734E-09
39.62064	5.54731E-09
39.864	5.6695E-09
40.10578	5.52288E-09
40.34578	5.57175E-09
40.5853	5.51066E-09
40.82336	5.54731E-09
41.0593	5.75503E-09
41.29468	6.04828E-09
41.52926	5.16853E-09
41.76244	5.85278E-09
41.9943	5.71838E-09
42.2244	5.85278E-09
42.45424	5.79169E-09
42.68282	5.55953E-09
42.90834	6.40263E-09
43.13194	5.73059E-09
43.355	5.92609E-09
43.57662	6.31709E-09
43.79702	5.35181E-09
44.01586	5.55953E-09
44.23306	6.68366E-09
44.44998	6.21934E-09
44.66582	5.98719E-09
44.87992	6.70809E-09
45.0934	6.40263E-09
45.30542	6.256E-09
45.51644	6.39041E-09
45.72678	6.14603E-09
45.9356	6.65922E-09
46.1443	6.15825E-09
46.3519	5.92609E-09
46.55896	6.67144E-09
46.76448	6.21934E-09
46.96956	6.19491E-09
47.17436	5.84056E-09
47.3778	5.80391E-09
47.58014	6.24378E-09
47.782	6.67144E-09
47.98296	5.95053E-09
