12.6	0.00368	0.00204	0.005	6.426931905
12.62	0.00368	0.00203	0.00503	5.202754399
12.64	0.00368	0.00203	0.00505	5.986993114
12.66	0.00369	0.00203	0.00508	5.508798776
12.68	0.00369	0.00202	0.00511	5.164498852
12.7	0.00369	0.00202	0.00514	4.858454476
12.72	0.00369	0.00202	0.00517	4.686304514
12.74	0.00369	0.00202	0.00521	4.877582249
12.76	0.0037	0.00201	0.00525	5.030604438
12.78	0.0037	0.00201	0.00528	4.801071155
12.8	0.0037	0.00201	0.00532	4.858454476
12.82	0.0037	0.002	0.00537	4.915837796
12.84	0.00371	0.00207	0.00541	4.188982402
12.86	0.00371	0.00207	0.00546	4.514154552
12.88	0.00371	0.00207	0.00551	4.055087988
12.9	0.00372	0.00207	0.00556	5.068859985
12.92	0.00372	0.00207	0.00562	3.500382555
12.94	0.00373	0.00207	0.00568	4.016832441
12.96	0.00373	0.00206	0.00574	5.298393267
12.98	0.00374	0.00206	0.00581	3.328232594
13	0.00374	0.00206	0.00588	4.150726855
13.02	0.00375	0.00206	0.00595	4.303749044
13.04	0.00375	0.00206	0.00603	4.093343535
13.06	0.00376	0.00206	0.00612	3.213465953
13.08	0.00377	0.00206	0.00621	3.615149197
13.1	0.00377	0.00205	0.00631	3.710788064
13.12	0.00378	0.00205	0.00641	4.150726855
13.14	0.00379	0.00205	0.00652	4.150726855
13.16	0.0038	0.00205	0.00664	3.481254782
13.18	0.0038	0.00205	0.00677	3.003060444
13.2	0.00381	0.00205	0.00691	2.27620505
13.22	0.00382	0.00205	0.00705	3.596021423
13.24	0.00383	0.00205	0.00721	3.882938026
13.26	0.00384	0.00205	0.00739	3.615149197
13.28	0.00385	0.00204	0.00757	2.352716144
13.3	0.00386	0.00204	0.00777	2.505738332
13.32	0.00387	0.00204	0.00799	4.265493497
13.34	0.00388	0.00204	0.00823	3.95944912
13.36	0.0039	0.00204	0.00849	4.514154552
13.38	0.00391	0.00204	0.00878	4.590665647
13.4	0.00392	0.00204	0.00909	2.754399388
13.42	0.00394	0.00204	0.00943	3.863810252
13.44	0.00395	0.00204	0.00981	2.371843917
13.46	0.00397	0.00204	0.01023	3.462127008
13.48	0.00398	0.00204	0.01069	2.945677123
13.5	0.004	0.00204	0.01121	3.729915838
13.52	0.00402	0.00204	0.01179	4.093343535
13.54	0.00404	0.00204	0.01245	3.729915838
13.56	0.00406	0.00204	0.01318	3.30910482
13.58	0.00408	0.00204	0.01402	3.328232594
13.6	0.0041	0.00204	0.01498	4.055087988
13.62	0.00412	0.00205	0.01608	2.199693956
13.64	0.00414	0.00205	0.01735	3.022188217
13.66	0.00417	0.00212	0.01883	3.768171385
13.68	0.00419	0.00212	0.02057	3.156082632
13.7	0.00422	0.00213	0.02263	3.462127008
13.72	0.00425	0.00213	0.0251	4.131599082
13.74	0.00428	0.00213	0.0281	3.519510329
13.76	0.00431	0.00214	0.03179	2.907421576
13.78	0.00434	0.00214	0.03639	2.639632747
13.8	0.00437	0.00215	0.04223	3.2517215
13.82	0.00441	0.00215	0.04983	3.596021423
13.84	0.00445	0.00216	0.05994	2.735271614
13.86	0.00448	0.00216	0.07383	3.672532517
13.88	0.00453	0.00217	0.09365	2.907421576
13.9	0.00457	0.00218	0.12336	3.098699311
13.92	0.00461	0.00218	0.17085	3.194338179
13.94	0.00466	0.00219	0.25385	2.754399388
13.96	0.00471	0.0022	0.41998	2.888293803
13.98	0.00477	0.0022	0.94382	3.213465953
14	0.00482	0.00221	4.21392	3.117827085
14.02	0.00488	0.00222	10.55876	3.63427697
14.04	0.00495	0.00223	7.08843	2.524866106
14.06	0.00501	0.00224	5.3449	3.194338179
14.08	0.00508	0.00225	1.60669	3.117827085
14.1	0.00516	0.00226	0.4962	3.289977047
14.12	0.00524	0.00228	0.27324	2.352716144
14.14	0.00532	0.00229	0.17808	2.180566182
14.16	0.00541	0.0023	0.12588	2.830910482
14.18	0.00551	0.00232	0.09406	2.524866106
14.2	0.00561	0.00233	0.07322	2.65876052
14.22	0.00572	0.00235	0.05882	2.543993879
14.24	0.00584	0.00237	0.04845	2.639632747
14.26	0.00596	0.00239	0.04072	3.481254782
14.28	0.0061	0.00241	0.03482	2.697016067
14.3	0.00624	0.00243	0.03021	2.92654935
14.32	0.00639	0.00246	0.02653	2.830910482
14.34	0.00656	0.00248	0.02356	2.65876052
14.36	0.00674	0.00251	0.02111	3.57689365
14.38	0.00694	0.00254	0.01909	3.997704667
14.4	0.00715	0.00257	0.01738	3.997704667
14.42	0.00738	0.00261	0.01594	5.183626626
14.44	0.00763	0.00265	0.01471	3.9020658
14.46	0.0079	0.00269	0.01364	6.006120888
14.48	0.00819	0.00273	0.01272	4.877582249
14.5	0.00852	0.00278	0.01191	5.432287682
14.52	0.00888	0.00283	0.0112	5.661820964
14.54	0.00928	0.00289	0.01058	5.738332058
14.56	0.00972	0.00296	0.01002	5.508798776
14.58	0.0102	0.00303	0.00953	5.317521041
14.6	0.01075	0.0031	0.00908	6.369548585
14.62	0.01136	0.00319	0.00869	5.757459832
14.64	0.01204	0.00328	0.00833	6.752104055
14.66	0.01282	0.00339	0.008	5.853098699
14.68	0.0137	0.00351	0.00771	5.241009946
14.7	0.01471	0.00364	0.00744	3.940321347
14.72	0.01587	0.00379	0.00719	3.95944912
14.74	0.01721	0.00396	0.00697	4.246365723
14.76	0.01878	0.00415	0.00676	3.538638103
14.78	0.02062	0.00437	0.00657	3.098699311
14.8	0.02282	0.00463	0.00639	3.347360367
14.82	0.02546	0.00492	0.00623	2.123182862
14.84	0.02867	0.00527	0.00608	2.161438409
14.86	0.03263	0.00568	0.00594	1.702371844
14.88	0.0376	0.00617	0.00581	2.123182862
14.9	0.04395	0.00676	0.00569	2.00841622
14.92	0.05224	0.00747	0.00558	2.850038256
14.94	0.06337	0.00836	0.00548	2.00841622
14.96	0.0788	0.00948	0.00538	2.104055088
14.98	0.10109	0.01092	0.00528	1.511094109
15	0.13503	0.01281	0.0052	1.415455241
15.02	0.19047	0.01536	0.00512	2.582249426
15.04	0.29036	0.01893	0.00504	1.013771997
15.06	0.50386	0.02413	0.00497	2.065799541
15.08	1.36882	0.03218	0.0049	1.338944147
15.1	5.98633	0.04556	0.00484	0.899005356
15.12	9.56562	0.07037	0.00477	2.237949503
15.14	5.98706	0.12767	0.00472	2.142310635
15.16	4.5028	0.40949	0.00466	1.874521806
15.18	1.27676	1.6298	0.00461	2.123182862
15.2	0.44135	1.81503	0.00456	2.046671767
15.22	0.25317	1.2619	0.00452	2.830910482
15.24	0.16759	0.77592	0.00447	1.759755164
15.26	0.11967	0.20514	0.00443	1.472838562
15.28	0.09005	0.08292	0.00439	1.817138485
15.3	0.07043	0.05023	0.00435	1.970160673
15.32	0.05676	0.03427	0.00431	1.989288447
15.34	0.04684	0.02511	0.00428	2.371843917
15.36	0.03942	0.01935	0.00425	1.721499617
15.38	0.03372	0.01549	0.00421	1.3006886
15.4	0.02924	0.01277	0.00418	1.530221882
15.42	0.02567	0.01078	0.00415	2.218821729
15.44	0.02276	0.00928	0.00413	1.68324407
15.46	0.02037	0.00813	0.0041	1.721499617
15.48	0.01838	0.00722	0.00407	2.123182862
15.5	0.01671	0.00649	0.00405	0.631216526
15.52	0.01529	0.00589	0.00402	1.549349656
15.54	0.01407	0.0054	0.004	1.03289977
15.56	0.01302	0.00499	0.00398	1.262433053
15.58	0.01211	0.00464	0.00396	0.937260903
15.6	0.01131	0.00435	0.00394	1.702371844
15.62	0.0106	0.0041	0.00392	1.931905126
15.64	0.00998	0.00388	0.0039	1.549349656
15.66	0.00943	0.00369	0.00388	1.62586075
15.68	0.00894	0.00352	0.00386	0.803366488
15.7	0.0085	0.00337	0.00385	1.587605203
15.72	0.0081	0.00324	0.00383	1.549349656
15.74	0.00774	0.00313	0.00381	2.00841622
15.76	0.00742	0.00303	0.0038	0.726855394
15.78	0.00713	0.00293	0.00378	0.765110941
15.8	0.00686	0.00285	0.00377	1.606732976
15.82	0.00661	0.00277	0.00376	1.262433053
15.84	0.00639	0.0027	0.00374	1.855394032
15.86	0.00618	0.00264	0.00385	1.874521806
15.88	0.00599	0.00259	0.00384	2.257077276
15.9	0.00582	0.00253	0.00383	1.817138485
15.92	0.00566	0.00249	0.00382	0.918133129
15.94	0.00551	0.00244	0.00366	1.434583015
15.96	0.00537	0.0024	0.00366	1.377199694
15.98	0.00524	0.00236	0.00365	1.224177506
16	0.00522	0.00233	0.00364	0.956388676
16.02	0.0051	0.0023	0.00363	1.702371844
16.04	0.005	0.00227	0.00363	0.860749809
16.06	0.0049	0.00224	0.00362	1.874521806
16.08	0.00492	0.00221	0.00362	2.735271614
16.1	0.00483	0.00219	0.00361	1.855394032
16.12	0.00475	0.00217	0.0036	1.721499617
16.14	0.00468	0.00214	0.0036	0.726855394
16.16	0.0046	0.00212	0.00359	1.472838562
16.18	0.00454	0.00211	0.00359	2.027543994
16.2	0.00447	0.00209	0.00358	2.543993879
16.22	0.00441	0.00207	0.00358	1.013771997
16.24	0.00436	0.00206	0.00358	0.937260903
16.26	0.0043	0.00204	0.00357	0.956388676
16.28	0.00425	0.00203	0.00357	1.68324407
16.3	0.0042	0.00201	0.00356	1.013771997
16.32	0.00416	0.002	0.00356	1.491966335
16.34	0.00412	0.00199	0.00355	1.912777353
16.36	0.00407	0.00198	0.00355	1.453710788
16.38	0.00403	0.00197	0.00355	1.989288447
16.4	0.004	0.00196	0.00354	1.740627391
16.42	0.00396	0.00195	0.00354	2.352716144
16.44	0.00393	0.00194	0.00354	1.453710788
16.46	0.0039	0.00193	0.00353	1.415455241
16.48	0.00386	0.00192	0.00353	0.994644223
16.5	0.00384	0.00191	0.00353	2.065799541
16.52	0.00381	0.00183	0.00352	1.702371844
16.54	0.00378	0.00183	0.00352	1.759755164
16.56	0.00375	0.00182	0.00352	1.396327467
16.58	0.00373	0.00182	0.00337	1.166794185
16.6	0.00371	0.00181	0.00337	1.224177506
16.62	0.00368	0.00181	0.00337	1.03289977
16.64	0.00366	0.0018	0.00337	0.97551645
16.66	0.00364	0.0018	0.00337	1.377199694
16.68	0.00362	0.00186	0.00337	0.994644223
16.7	0.0036	0.00186	0.00337	1.9510329
16.72	0.00358	0.00185	0.00337	1.62586075
16.74	0.00357	0.00185	0.00337	1.664116297
16.76	0.00355	0.00185	0.00337	1.472838562
16.78	0.00353	0.00185	0.00337	1.759755164
16.8	0.00352	0.00184	0.00337	2.352716144
16.82	0.0035	0.00184	0.00337	2.180566182
16.84	0.00349	0.00184	0.00337	1.338944147
16.86	0.00347	0.00183	0.00337	2.295332823
16.88	0.00346	0.00183	0.00337	1.224177506
16.9	0.00345	0.00183	0.00337	1.415455241
16.92	0.00343	0.00183	0.00338	1.644988523
16.94	0.00342	0.00183	0.00338	1.03289977
16.96	0.00341	0.00175	0.00338	1.03289977
16.98	0.0034	0.00175	0.00338	1.778882938
17	0.00339	0.00181	0.00338	0.860749809
17.02	0.00338	0.00181	0.00338	1.338944147
17.04	0.00337	0.00181	0.00338	1.62586075
17.06	0.00336	0.00181	0.00338	1.128538638
17.08	0.00335	0.00182	0.00338	1.396327467
17.1	0.00334	0.00182	0.00338	0.784238715
17.12	0.00333	0.00182	0.00339	1.052027544
17.14	0.00332	0.00182	0.00339	0.267788829
17.16	0.00332	0.00182	0.00339	1.090283091
17.18	0.00331	0.00182	0.00339	0.306044376
17.2	0.00318	0.00182	0.00339	1.587605203
17.22	0.00317	0.00182	0.0034	2.295332823
17.24	0.00317	0.00182	0.0034	1.970160673
17.26	0.00316	0.00182	0.00341	1.166794185
17.28	0.00316	0.00182	0.00341	1.62586075
17.3	0.00315	0.00182	0.00342	1.415455241
17.32	0.00315	0.00182	0.00342	1.185921959
17.34	0.00315	0.00182	0.00343	0.688599847
17.36	0.00314	0.00182	0.00344	1.931905126
17.38	0.00314	0.00182	0.00346	1.702371844
17.4	0.00314	0.00182	0.00348	1.606732976
17.42	0.00313	0.00182	0.00351	1.893649579
17.44	0.00313	0.00182	0.00355	1.587605203
17.46	0.00313	0.00182	0.00363	1.396327467
17.48	0.00313	0.00182	0.00376	1.644988523
17.5	0.00312	0.00182	0.00408	1.721499617
17.52	0.00312	0.00182	0.00555	1.434583015
17.54	0.00312	0.00189	0.0114	1.798010712
17.56	0.00312	0.00189	0.01198	1.472838562
17.58	0.00311	0.00189	0.00879	1.836266259
17.6	0.00311	0.00189	0.00836	0.363427697
17.62	0.00311	0.00189	0.00497	1.052027544
17.64	0.00311	0.00189	0.00393	0.669472073
17.66	0.00311	0.0019	0.00369	1.090283091
17.68	0.0031	0.0019	0.00359	1.052027544
17.7	0.0031	0.0019	0.00354	1.472838562
17.72	0.0031	0.0019	0.0035	1.568477429
17.74	0.0031	0.0019	0.00348	1.166794185
17.76	0.0031	0.0019	0.0036	0.401683244
17.78	0.0031	0.0019	0.00359	1.836266259
17.8	0.0031	0.0019	0.00358	0.822494262
17.82	0.0031	0.0019	0.00358	0.688599847
17.84	0.00309	0.00191	0.00357	1.778882938
17.86	0.00309	0.00191	0.00357	1.262433053
17.88	0.00309	0.00191	0.00357	1.281560826
17.9	0.00297	0.00191	0.00357	2.429227238
17.92	0.00297	0.00191	0.00357	1.319816373
17.94	0.00297	0.00191	0.00357	2.142310635
17.96	0.00297	0.00191	0.00358	1.68324407
17.98	0.00297	0.00192	0.00358	1.35807192
18	0.00298	0.00192	0.00358	0.879877582
18.02	0.00298	0.00192	0.00358	1.03289977
18.04	0.00298	0.00192	0.00358	1.778882938
18.06	0.00298	0.00192	0.00359	1.989288447
18.08	0.00298	0.00192	0.00359	0.879877582
18.1	0.00298	0.00192	0.00359	2.046671767
18.12	0.00298	0.00193	0.0036	1.511094109
18.14	0.00299	0.00193	0.0036	2.046671767
18.16	0.00299	0.00193	0.0036	0.745983168
18.18	0.00299	0.00193	0.00361	1.472838562
18.2	0.00299	0.00193	0.00361	1.970160673
18.22	0.00299	0.00193	0.00361	2.104055088
18.24	0.003	0.00194	0.00362	1.491966335
18.26	0.003	0.00194	0.00362	1.893649579
18.28	0.003	0.00194	0.00363	1.224177506
18.3	0.003	0.00194	0.00363	0.822494262
18.32	0.003	0.00194	0.00363	2.33358837
18.34	0.003	0.00195	0.00364	1.319816373
18.36	0.00301	0.00195	0.00364	2.104055088
18.38	0.00301	0.00195	0.00365	2.295332823
18.4	0.00301	0.00195	0.00365	1.62586075
18.42	0.00301	0.00195	0.00366	0.784238715
18.44	0.00302	0.00196	0.00366	1.740627391
18.46	0.00302	0.00196	0.00367	1.224177506
18.48	0.00313	0.00196	0.00367	1.185921959
18.5	0.00313	0.00196	0.00368	1.377199694
18.52	0.00314	0.00196	0.00368	1.989288447
18.54	0.00314	0.00197	0.00369	1.377199694
18.56	0.00314	0.00197	0.00369	2.027543994
18.58	0.00325	0.00197	0.0037	1.472838562
18.6	0.00326	0.00197	0.0037	1.185921959
18.62	0.00326	0.00198	0.00371	0.956388676
18.64	0.00327	0.00198	0.00372	1.396327467
18.66	0.00327	0.00198	0.00372	1.205049732
18.68	0.00327	0.00198	0.00373	0.918133129
18.7	0.00328	0.00199	0.00373	0.726855394
18.72	0.00328	0.00199	0.00374	1.166794185
18.74	0.00329	0.00199	0.00375	1.434583015
18.76	0.00329	0.00199	0.00375	0.592960979
18.78	0.0033	0.002	0.00376	0.478194338
18.8	0.0033	0.002	0.00389	1.606732976
18.82	0.00331	0.002	0.0039	0.97551645
18.84	0.00331	0.00201	0.00391	1.453710788
18.86	0.00331	0.00201	0.00391	1.35807192
18.88	0.00332	0.00201	0.00392	1.166794185
18.9	0.00343	0.00201	0.00393	1.205049732
18.92	0.00344	0.00202	0.00394	0.363427697
18.94	0.00345	0.00202	0.00408	1.281560826
18.96	0.00345	0.00202	0.00409	0.918133129
18.98	0.00346	0.00203	0.0041	1.778882938
19	0.00346	0.00203	0.00411	1.702371844
19.02	0.00347	0.00203	0.00412	2.142310635
19.04	0.00348	0.00204	0.00413	1.798010712
19.06	0.00348	0.00204	0.00415	1.702371844
19.08	0.00349	0.00204	0.00416	1.893649579
19.1	0.0035	0.00205	0.00417	2.123182862
19.12	0.0035	0.00211	0.00419	2.237949503
19.14	0.00351	0.00212	0.0042	1.052027544
19.16	0.00352	0.00212	0.00421	1.396327467
19.18	0.00352	0.00213	0.00423	1.472838562
19.2	0.00353	0.00213	0.00424	0.497322112
19.22	0.00354	0.00214	0.00426	2.27620505
19.24	0.00355	0.00214	0.00427	2.065799541
19.26	0.00355	0.00215	0.00429	2.142310635
19.28	0.00356	0.00221	0.00431	1.109410865
19.3	0.00357	0.00222	0.00432	0.937260903
19.32	0.00358	0.00223	0.00434	1.35807192
19.34	0.00358	0.00223	0.00436	1.798010712
19.36	0.00359	0.00224	0.00438	1.262433053
19.38	0.0036	0.00224	0.00439	0
19.4	0.00361	0.00225	0.00441	2.161438409
19.42	0.00362	0.00225	0.00443	2.677888294
19.44	0.00363	0.00226	0.00445	1.434583015
19.46	0.00363	0.00226	0.00447	1.530221882
19.48	0.00364	0.00227	0.0045	1.9510329
19.5	0.00365	0.00228	0.00452	2.161438409
19.52	0.00366	0.00228	0.00454	1.912777353
19.54	0.00367	0.00229	0.00456	2.314460597
19.56	0.00368	0.0023	0.00459	1.453710788
19.58	0.00369	0.0023	0.00461	2.142310635
19.6	0.0037	0.00231	0.00464	1.931905126
19.62	0.00371	0.00232	0.00466	1.549349656
19.64	0.00372	0.00232	0.00469	2.314460597
19.66	0.00373	0.00233	0.00472	2.543993879
19.68	0.00374	0.00234	0.00475	1.587605203
19.7	0.00375	0.00234	0.00478	2.142310635
19.72	0.00376	0.00242	0.00481	2.161438409
19.74	0.00377	0.00242	0.00484	1.970160673
19.76	0.00378	0.00243	0.00488	1.798010712
19.78	0.00379	0.00244	0.00491	1.62586075
19.8	0.00381	0.00245	0.00495	2.104055088
19.82	0.00382	0.00246	0.00498	1.989288447
19.84	0.00383	0.00247	0.00502	1.319816373
19.86	0.00384	0.00248	0.00506	2.486610559
19.88	0.00385	0.00249	0.00511	0.765110941
19.9	0.00387	0.00249	0.00515	2.065799541
19.92	0.00388	0.0025	0.0052	1.453710788
19.94	0.00389	0.00251	0.00524	1.491966335
19.96	0.0039	0.00252	0.00529	2.027543994
19.98	0.00392	0.00253	0.00534	1.338944147
20	0.00393	0.0026	0.0054	0.879877582
20.02	0.00405	0.00261	0.00546	1.702371844
20.04	0.00407	0.00262	0.00552	1.511094109
20.06	0.00408	0.00264	0.0057	0.937260903
20.08	0.0041	0.00265	0.00577	1.874521806
20.1	0.00412	0.00266	0.00596	1.377199694
20.12	0.00413	0.00267	0.00604	1.549349656
20.14	0.00415	0.00268	0.00611	1.798010712
20.16	0.00417	0.00269	0.0062	1.530221882
20.18	0.00418	0.00271	0.00629	1.606732976
20.2	0.0042	0.00272	0.00638	0.6503443
20.22	0.00422	0.00273	0.00648	1.013771997
20.24	0.00435	0.00274	0.00659	0.592960979
20.26	0.00437	0.00276	0.0067	1.530221882
20.28	0.00439	0.00277	0.00682	1.052027544
20.3	0.00441	0.00279	0.00706	1.644988523
20.32	0.00443	0.0028	0.00719	1.013771997
20.34	0.00445	0.00281	0.00734	2.142310635
20.36	0.00447	0.00283	0.0075	2.027543994
20.38	0.0045	0.00284	0.00766	1.3006886
20.4	0.00452	0.00286	0.00784	1.759755164
20.42	0.00454	0.00288	0.00804	2.27620505
20.44	0.00457	0.00289	0.00825	1.453710788
20.46	0.00459	0.00291	0.00848	1.243305279
20.48	0.00462	0.00292	0.00873	0.745983168
20.5	0.00464	0.00294	0.009	2.237949503
20.52	0.00467	0.00296	0.0093	1.912777353
20.54	0.0047	0.00298	0.00963	1.224177506
20.56	0.00473	0.003	0.01011	2.237949503
20.58	0.00475	0.00301	0.01052	1.759755164
20.6	0.00478	0.00303	0.01097	1.243305279
20.62	0.00481	0.00305	0.01147	1.9510329
20.64	0.00484	0.00307	0.01203	1.147666412
20.66	0.00487	0.00309	0.01267	2.161438409
20.68	0.00491	0.00312	0.0134	1.893649579
20.7	0.00494	0.00314	0.01423	0.918133129
20.72	0.00507	0.00316	0.01518	2.065799541
20.74	0.00511	0.00318	0.0163	1.721499617
20.76	0.00514	0.00321	0.0176	1.090283091
20.78	0.00518	0.00323	0.01914	1.377199694
20.8	0.00521	0.00325	0.02098	1.931905126
20.82	0.00525	0.00328	0.02321	2.543993879
20.84	0.00529	0.00331	0.02594	1.759755164
20.86	0.00533	0.00333	0.02935	2.257077276
20.88	0.00537	0.00336	0.0338	2.084927314
20.9	0.00542	0.00339	0.03955	2.410099464
20.92	0.00546	0.00342	0.04706	1.262433053
20.94	0.0055	0.00344	0.05739	1.664116297
20.96	0.00555	0.00348	0.0722	1.587605203
20.98	0.0056	0.00351	0.09454	0.956388676
21	0.00565	0.00354	0.13058	3.060443764
21.02	0.0057	0.00357	0.19449	1.606732976
21.04	0.00575	0.00361	0.32801	2.65876052
21.06	0.0058	0.00364	0.80018	1.664116297
21.08	0.00585	0.00368	2.93565	1.798010712
21.1	0.00591	0.00371	5.10367	1.415455241
21.12	0.00597	0.00375	2.52301	1.166794185
21.14	0.00603	0.00379	2.6169	1.855394032
21.16	0.00609	0.00383	2.08915	0.612088753
21.18	0.00615	0.00387	0.65887	1.090283091
21.2	0.00622	0.00392	0.26348	1.68324407
