9.93495	0.003111183	0.000846844
9.9363	0.003110051	0.000846536
9.938	0.003110498	0.000846658
9.94195	0.003110433	0.00084664
9.9452	0.003111513	0.000846934
9.95245	0.003111912	0.000847043
9.95295	0.003111056	0.00084681
9.9643	0.003110872	0.00084676
9.96625	0.003110284	0.0008466
9.97875	0.003111042	0.000846806
9.9826	0.00311213	0.000847102
9.98785	0.003108977	0.000846244
9.98815	0.003109324	0.000846338
9.9889	0.003109993	0.00084652
9.98965	0.003110096	0.000846549
9.992	0.003109303	0.000846333
9.9923	0.003108603	0.000846142
9.9924	0.003108961	0.00084624
9.9927	0.003109325	0.000846339
9.99275	0.003109185	0.000846301
9.9928	0.003109697	0.00084644
9.99305	0.003109094	0.000846276
9.99305	0.003108623	0.000846148
9.9931	0.003109741	0.000846452
9.99335	0.003109034	0.000846259
9.9935	0.003109038	0.000846261
9.99385	0.003109006	0.000846252
9.99435	0.003109116	0.000846282
9.9944	0.003108881	0.000846218
9.9945	0.00310903	0.000846258
9.99465	0.003108849	0.000846209
9.9951	0.003109322	0.000846338
9.99525	0.003109399	0.000846359
9.99585	0.003110091	0.000846547
9.99645	0.003109273	0.000846325
9.99645	0.003108929	0.000846231
9.9969	0.00310935	0.000846345
9.9972	0.003109419	0.000846364
9.99735	0.003108389	0.000846084
9.9974	0.00310907	0.000846269
9.9978	0.003108487	0.000846111
9.99815	0.003107609	0.000845872
9.99825	0.003109637	0.000846424
9.9983	0.003108209	0.000846035
9.99835	0.003108263	0.00084605
9.99845	0.003109654	0.000846428
9.9985	0.003109487	0.000846383
9.9986	0.003110012	0.000846526
9.9986	0.00310821	0.000846035
9.9986	0.0031081	0.000846005
9.99865	0.003107597	0.000845868
9.99865	0.003107825	0.00084593
9.99865	0.003108051	0.000845992
9.99875	0.003108085	0.000846001
9.9988	0.003108835	0.000846205
9.99885	0.003109636	0.000846423
9.99885	0.003108575	0.000846135
9.99885	0.003108178	0.000846026
9.9989	0.003108105	0.000846007
9.999	0.003108743	0.00084618
9.99905	0.003108349	0.000846073
9.99905	0.00310804	0.000845989
9.9991	0.003108363	0.000846077
9.99925	0.003108761	0.000846185
9.99925	0.003108078	0.000845999
9.9993	0.003109288	0.000846329
9.9993	0.003108813	0.000846199
9.9993	0.003108286	0.000846056
9.99935	0.003108245	0.000846045
9.99945	0.003108454	0.000846102
9.9995	0.00310777	0.000845915
9.99965	0.003109683	0.000846436
9.99965	0.003108326	0.000846067
9.99975	0.003108612	0.000846145
9.9998	0.003108248	0.000846046
9.99985	0.00310927	0.000846324
9.99985	0.003108274	0.000846053
9.99995	0.003108305	0.000846061
10	0.003109707	0.000846443
10	0.003109479	0.000846381
10	0.003108479	0.000846108
10	0.003107919	0.000845956
10.00005	0.003108357	0.000846075
10.00005	0.003108344	0.000846072
10.00005	0.003107733	0.000845905
10.00015	0.003109394	0.000846357
10.00015	0.003108879	0.000846217
10.0002	0.003108748	0.000846182
10.00035	0.003108442	0.000846098
10.0004	0.003109383	0.000846354
10.0005	0.00311049	0.000846656
10.00055	0.003107993	0.000845976
10.0006	0.003109235	0.000846314
10.0008	0.00310947	0.000846378
10.00105	0.003108491	0.000846112
10.0012	0.003109113	0.000846281
10.0012	0.00310869	0.000846166
10.0012	0.003108239	0.000846043
10.00125	0.003107912	0.000845954
10.0013	0.003108599	0.000846141
10.0013	0.003107625	0.000845876
10.0014	0.003109055	0.000846265
10.00145	0.003107928	0.000845958
10.0016	0.00310774	0.000845907
10.00165	0.003107407	0.000845817
10.00175	0.003107766	0.000845914
10.0018	0.003110257	0.000846592
10.0019	0.003109004	0.000846251
10.00195	0.003109271	0.000846324
10.002	0.003109465	0.000846377
10.00205	0.003109016	0.000846255
10.0024	0.00310845	0.0008461
10.0025	0.003108121	0.000846011
10.0026	0.003110718	0.000846718
10.0031	0.003108306	0.000846061
10.0032	0.003109151	0.000846291
10.00325	0.003108564	0.000846132
10.00335	0.003107881	0.000845946
10.00385	0.003108452	0.000846101
10.00395	0.003108355	0.000846075
10.00405	0.003107976	0.000845971
10.0041	0.003109617	0.000846418
10.0041	0.003108808	0.000846198
10.0044	0.003108352	0.000846074
10.00445	0.003108357	0.000846075
10.00695	0.003109606	0.000846415
10.00965	0.003109939	0.000846506
10.0105	0.003109901	0.000846495
10.01265	0.003109383	0.000846354
10.0173	0.003110078	0.000846544
10.0181	0.003111193	0.000846847
10.0194	0.003109815	0.000846472
10.02005	0.00311032	0.000846609
10.02165	0.003108802	0.000846196
10.0254	0.003109071	0.00084627
10.0275	0.003109489	0.000846383
10.03075	0.003109317	0.000846336
10.03265	0.003111051	0.000846808
10.0327	0.003110472	0.000846651
10.03435	0.003110499	0.000846658
10.03625	0.00310967	0.000846433
10.03735	0.003109521	0.000846392
10.04365	0.003109772	0.00084646
10.04505	0.003109551	0.0008464
10.0459	0.003110601	0.000846686
10.049	0.003109501	0.000846387
10.04925	0.003109748	0.000846454
10.05095	0.003110551	0.000846672
10.05135	0.003109581	0.000846408
10.0526	0.003109477	0.00084638
10.05335	0.003109735	0.00084645
10.05725	0.003109851	0.000846482
10.06395	0.003110316	0.000846608
10.06485	0.00311096	0.000846784
10.06795	0.00311032	0.000846609
10.0733	0.003110115	0.000846554
10.07815	0.003110303	0.000846605
10.0801	0.003110452	0.000846645
10.0847	0.003110354	0.000846619
10.08825	0.003110097	0.000846549
10.08855	0.003110247	0.00084659
10.0926	0.003110464	0.000846649
10.0936	0.003110492	0.000846656
10.0948	0.003109734	0.00084645
10.09535	0.003110687	0.000846709
10.14375	0.003110291	0.000846602
10.1901	0.003109861	0.000846485
10.21905	0.003110871	0.000846759
10.2639	0.003110326	0.000846611
10.3342	0.003110623	0.000846692
10.3932	0.003110676	0.000846706
10.43205	0.003110231	0.000846585
10.48585	0.003110736	0.000846723
10.56495	0.003110577	0.000846679
10.65075	0.003110563	0.000846676
10.6954	0.003111111	0.000846825
10.7419	0.003110588	0.000846682
10.8361	0.003110828	0.000846748
10.93395	0.003111289	0.000846873
10.9841	0.00311075	0.000846727
11.03645	0.00311094	0.000846778
11.14235	0.003111249	0.000846862
11.2522	0.003111545	0.000846943
11.3085	0.003110361	0.000846621
11.3643	0.003111112	0.000846825
11.47635	0.003110046	0.000846535
11.5906	0.003110528	0.000846666
11.6486	0.003110498	0.000846658
11.7054	0.00311043	0.000846639
11.82	0.003110013	0.000846526
11.9357	0.003111136	0.000846832
11.9936	0.00311088	0.000846762
12.0493	0.00311112	0.000846827
12.16175	0.003111107	0.000846824
12.275	0.003110643	0.000846697
12.3315	0.003111528	0.000846938
12.38865	0.003111287	0.000846873
12.50215	0.003111291	0.000846874
12.61425	0.003111154	0.000846836
12.67	0.00311155	0.000846944
12.7262	0.003111638	0.000846968
12.83865	0.003111635	0.000846967
12.95185	0.003110878	0.000846761
13.0088	0.003111497	0.00084693
13.06645	0.003112039	0.000847077
13.18265	0.003111525	0.000846937
13.29835	0.003111032	0.000846803
13.3555	0.003111373	0.000846896
13.41625	0.003111353	0.000846891
13.53705	0.003111673	0.000846978
13.6566	0.003111048	0.000846808
13.7161	0.003111535	0.00084694
13.77225	0.003111562	0.000846948
13.8868	0.00311083	0.000846748
14.00415	0.003111635	0.000846967
14.0631	0.003111776	0.000847006
14.1235	0.0031113	0.000846876
14.2466	0.003111318	0.000846881
14.3745	0.003111634	0.000846967
14.4397	0.003111262	0.000846866
14.50705	0.00311156	0.000846947
14.6397	0.003111103	0.000846823
14.77105	0.003110916	0.000846772
14.8371	0.003112487	0.000847199
14.8939	0.003111579	0.000846952
15.00235	0.003112496	0.000847202
15.1077	0.003112418	0.000847181
15.1614	0.003110193	0.000846575
15.2049	0.003112942	0.000847323
15.3042	0.003111253	0.000846863
15.37195	0.003111233	0.000846858
15.42905	0.003112599	0.00084723
15.4742	0.00311255	0.000847216
15.514	0.003112059	0.000847083
15.6043	0.003113049	0.000847352
15.71575	0.003112499	0.000847203
15.7767	0.003111628	0.000846966
15.83925	0.003112218	0.000847126
15.9681	0.003112292	0.000847146
16.1094	0.003112662	0.000847247
16.1844	0.003112237	0.000847131
16.24515	0.003111374	0.000846896
16.3742	0.003111336	0.000846886
16.5166	0.003111846	0.000847025
16.5907	0.00311261	0.000847233
16.6663	0.003112363	0.000847166
16.8136	0.003112494	0.000847201
16.94955	0.003112939	0.000847322
17.0138	0.003112133	0.000847103
17.0774	0.003112512	0.000847206
17.20565	0.003112758	0.000847273
17.33145	0.003112381	0.00084717
17.3926	0.003111973	0.000847059
17.4574	0.00311257	0.000847222
17.5861	0.003111923	0.000847046
17.7114	0.003112151	0.000847108
17.7728	0.003112897	0.000847311
17.83185	0.003111868	0.000847031
17.9465	0.003111745	0.000846997
18.05615	0.003111336	0.000846886
18.1102	0.003112586	0.000847226
18.16635	0.003112013	0.00084707
18.27715	0.003111629	0.000846966
18.39085	0.003111995	0.000847065
18.4499	0.003111736	0.000846995
18.50655	0.003111768	0.000847004
18.61935	0.003112187	0.000847118
18.72995	0.003112062	0.000847084
18.7844	0.003112137	0.000847104
18.83655	0.003111594	0.000846956
18.9409	0.003110798	0.00084674
19.04565	0.003111279	0.000846871
19.0982	0.003111903	0.00084704
19.1541	0.003111958	0.000847055
19.27355	0.003111866	0.00084703
19.40265	0.003112648	0.000847243
19.4682	0.003112295	0.000847147
19.53585	0.003111681	0.00084698
19.6703	0.003111831	0.000847021
19.80505	0.003111998	0.000847066
19.873	0.003112081	0.000847089
19.93975	0.003111325	0.000846883
20.07385	0.003112176	0.000847115
20.20555	0.003112127	0.000847101
20.2699	0.003112045	0.000847079
20.2699	0.003112663	0.000847247
20.6333	0.003112176	0.000847115
20.6897	0.003112844	0.000847297
20.80365	0.003112403	0.000847176
20.9174	0.003112297	0.000847148
20.9736	0.003112892	0.00084731
21.0245	0.003112619	0.000847235
21.1245	0.00311226	0.000847138
21.19805	0.00311278	0.000847279
21.2438	0.003113089	0.000847363
21.3084	0.003111933	0.000847049
21.3992	0.003113276	0.000847414
21.46985	0.003112336	0.000847158
21.51725	0.003112524	0.000847209
21.5921	0.00311202	0.000847072
21.6972	0.003113967	0.000847602
21.8107	0.003112373	0.000847168
21.8697	0.003113256	0.000847409
21.9337	0.003112963	0.000847329
22.0723	0.003113582	0.000847497
22.22385	0.003113241	0.000847405
22.3008	0.003113105	0.000847368
22.38555	0.003113199	0.000847393
22.56095	0.003113416	0.000847452
22.74735	0.003113579	0.000847497
22.8431	0.003112701	0.000847258
22.9415	0.003113525	0.000847482
23.14075	0.003113268	0.000847412
23.3408	0.003113377	0.000847442
23.44	0.003113237	0.000847403
23.5358	0.003114277	0.000847687
23.71345	0.003113821	0.000847562
23.87665	0.003113436	0.000847458
23.958	0.003113461	0.000847464
24.03165	0.003112628	0.000847238
24.167	0.003112283	0.000847144
24.28175	0.003113268	0.000847412
24.3348	0.0031126	0.00084723
24.3768	0.003113759	0.000847546
24.43615	0.003112822	0.000847291
24.4894	0.003112936	0.000847322
24.55845	0.003113171	0.000847386
24.62025	0.00311314	0.000847377
24.6467	0.003113464	0.000847465
24.6506	0.003114308	0.000847695
24.6546	0.003113166	0.000847384
24.65925	0.003114284	0.000847688
24.6619	0.003113225	0.0008474
24.6637	0.003113858	0.000847573
24.6648	0.003114015	0.000847615
24.7284	0.003113535	0.000847485
24.7812	0.003113416	0.000847452
24.84105	0.003113749	0.000847543
24.9797	0.003113872	0.000847576
25.15655	0.003114085	0.000847634
25.2546	0.003113178	0.000847387
25.36745	0.003113739	0.00084754
25.60605	0.003113347	0.000847433
25.8696	0.003113595	0.000847501
26.0074	0.003113741	0.000847541
26.14705	0.003112684	0.000847253
26.424	0.003113108	0.000847368
26.69005	0.003113002	0.00084734
26.8188	0.003114433	0.000847729
26.93975	0.003112517	0.000847207
27.1748	0.003113346	0.000847433
27.3958	0.003113238	0.000847404
27.5027	0.003114277	0.000847687
27.60415	0.003113556	0.00084749
27.79785	0.003113285	0.000847417
27.97885	0.003114017	0.000847616
28.0676	0.003113198	0.000847393
28.15055	0.003113521	0.000847481
28.3091	0.003113456	0.000847463
28.42885	0.003112536	0.000847213
28.4996	0.003113505	0.000847476
28.59395	0.003112673	0.00084725
28.7241	0.003113189	0.00084739
28.7865	0.003113373	0.00084744
28.8429	0.003113812	0.00084756
28.9577	0.003113202	0.000847394
29.0719	0.003113249	0.000847407
29.1819	0.003113059	0.000847355
29.2361	0.003113696	0.000847528
29.2892	0.003113335	0.00084743
