4.22584	5.33333E-08
4.53528	8.2E-08
5.13148	1.03E-07
5.80742	6.5E-08
6.48364	4.7E-08
7.18636	1.31E-07
7.91362	1.31E-07
8.72928	6.2E-08
9.55834	2E-08
10.3348	6.1E-08
11.17544	9.3E-08
12.14134	1.1E-08
13.09514	1.33E-07
13.7731	4.3E-08
14.56034	1.44E-07
15.30282	7.7E-08
16.07148	1.42E-07
16.83002	1.21E-07
17.58014	6.1E-08
18.36672	2.2E-08
19.12044	0
19.85824	4.7E-08
20.57256	0.000000113
21.32716	1.03E-07
22.0898	1.37E-07
22.82916	0.000000145
23.59478	1.33E-07
24.41524	1.72E-07
25.19732	1.55E-07
25.9507	2.01E-07
26.71698	0.000000193
27.46748	2.23E-07
28.21036	2.09E-07
28.97106	8.5E-08
29.72114	3.11E-07
30.45854	2.51E-07
31.217	2.83E-07
31.9784	2.89E-07
32.7107	2.97E-07
33.45844	3.23E-07
34.22366	3.73E-07
34.96468	3.83E-07
35.71276	4.25E-07
36.47204	4.25E-07
37.22146	4.09E-07
37.96406	4.85E-07
38.71336	5.15E-07
39.46798	4.83E-07
40.2234	5.41E-07
40.96756	5.17E-07
41.71406	5.43E-07
42.45914	5.41E-07
43.20532	6.03E-07
43.95572	6.37E-07
44.70616	5.51E-07
45.45384	6.35E-07
46.20452	6.15E-07
46.95442	6.67E-07
47.70844	6.71E-07
48.45976	6.27E-07
49.20234	5.85E-07
49.94184	6.95E-07
50.68796	6.49E-07
51.43688	0.000000691
52.1878	0.000000733
52.94028	0.000000715
53.68906	0.000000691
54.43914	0.000000771
55.18688	0.000000721
55.93866	7.19E-07
56.68412	7.79E-07
57.42472	0.000000797
58.16884	0.000000793
58.91806	0.000000807
59.66718	8.75E-07
60.41922	0.000000859
61.17166	7.91E-07
61.9201	9.03E-07
62.66824	0.000000815
63.41124	0.000000783
64.154	0.000000861
64.9031	0.000000897
65.65136	9.09E-07
66.40084	9.57E-07
67.1508	9.63E-07
67.89998	0.000000923
68.6489	0.000000873
69.39108	0.000000795
70.13074	8.73E-07
70.87708	0.000000845
71.6277	8.79E-07
72.37974	0.000000915
73.1336	8.87E-07
73.88254	0.000000861
74.63228	8.89E-07
75.37456	0.000000873
76.11362	0.000000813
76.85898	0.000000827
77.60822	0.000000825
78.35924	8.43E-07
79.1098	0.000000817
79.85526	8.87E-07
80.6078	8.21E-07
81.353	0.000000785
82.09388	0.000000857
82.8426	8.71E-07
83.59178	0.000001091
84.34208	0.000001531
85.09226	0.000002317
85.84166	0.000004277
86.58804	0.000005533
87.33168	0.000005689
88.0706	0.000005765
88.81594	0.000005817
89.56594	0.000005919
90.31754	0.000005941
91.07126	0.000006025
91.82594	0.000006071
92.57666	0.000006119
93.32542	0.000006097
94.06454	0.000006243
94.805	0.000006207
95.5511	0.000006265
96.3006	0.000006285
97.05186	0.000006293
97.80198	0.000006365
98.5524	0.000006365
99.30188	0.000006331
100.05206	0.000006373
100.8292	0.000006487
101.5802	0.000006521
102.325	0.000006437
103.0752	0.000006457
103.8258	0.000006475
104.5806	0.000006555
105.3304	0.000006493
106.0836	0.000006481
106.8304	0.000006551
107.58	0.000006575
108.3278	0.000006575
109.0864	0.000006679
109.8312	0.000006685
110.5716	0.000006629
111.32	0.000006609
112.0702	0.000006625
112.8204	0.000006775
113.5722	0.000006663
114.3256	0.000006685
115.0792	0.000006745
115.8298	0.000006713
116.5804	0.000006719
117.3304	0.000006735
118.077	0.000006699
118.8146	0.000006853
119.5556	0.000006819
120.3002	0.000006721
121.0546	0.000006827
121.8056	0.000006907
122.5608	0.000006881
123.31	0.000006829
124.0602	0.000006843
124.8208	0.0000069
125.5894	0.000006868
126.341	0.000006887
127.0908	0.000006877
127.8364	0.000006913
128.5766	0.000006849
129.3208	0.000006919
130.0702	0.000006911
130.8216	0.000006831
131.575	0.000006901
132.3278	0.000006959
133.0752	0.000006891
133.8292	0.000006935
134.5936	0.000007042
135.3614	0.000006907
136.1102	0.000006975
136.86	0.000006983
137.6068	0.000007031
138.3462	0.000006965
139.0874	0.000007017
139.8354	0.000006967
140.5874	0.000007085
141.3412	0.000007025
142.0954	0.000006959
142.8608	0.000006958
143.6202	0.000006997
144.3708	0.000007073
145.117	0.000006917
145.8658	0.000007053
146.6142	0.000007009
147.3648	0.000007059
148.1116	0.000007023
148.8554	0.00000706
149.6268	0.000007045
150.3754	0.000007097
151.1256	0.000007087
151.88	0.000007065
152.6302	0.000007101
153.3806	0.000007091
154.134	0.000007087
154.8852	0.000007157
155.6364	0.000007101
156.4042	0.000007087
157.155	0.000007167
157.905	0.000007259
158.6552	0.000007225
159.4008	0.000007285
160.1404	0.000007263
160.8852	0.000007183
161.6408	0.000007316
162.399	0.000007257
163.1704	0.000007326
163.964	0.000007329
164.7186	0.000007389
165.4714	0.000007369
166.2228	0.000007385
166.97	0.000007427
167.7204	0.000007429
168.4704	0.000007435
169.2202	0.000007463
169.9702	0.000007465
170.7204	0.000007387
171.4666	0.000007533
172.2074	0.000007571
172.9524	0.000007571
173.7004	0.000007559
174.45	0.000007609
175.2052	0.000007591
175.9584	0.000007593
176.71	0.000007611
177.4602	0.000007643
178.2104	0.000007691
178.9602	0.000007657
179.7104	0.000007709
180.487	0.000007639
181.2434	0.000007723
181.9968	0.000007707
182.7836	0.000007747
183.535	0.000007853
184.2896	0.000007793
185.0588	0.000007879
185.805	0.000007883
186.5514	0.000007991
187.3002	0.000007935
188.05	0.000007899
188.8014	0.000007909
189.555	0.000007961
190.305	0.000008015
191.0802	0.000008107
191.8698	0.000008011
192.638	0.000008159
193.385	0.000008073
194.1326	0.000008321
194.8802	0.000008247
195.6308	0.000008261
196.3842	0.000008329
197.1346	0.000008263
197.8846	0.000008279
198.629	0.000008381
199.3726	0.000008295
200.1178	0.000008433
200.8696	0.000008407
201.6202	0.000008473
202.3718	0.000008427
203.125	0.000008463
203.8754	0.000008511
204.6276	0.000008461
205.3798	0.000008681
206.1268	0.000008671
206.875	0.000008649
207.625	0.000008683
208.3758	0.000008671
209.1384	0.000008778
209.8904	0.000008815
210.6404	0.000008807
211.39	0.000008831
212.1402	0.000008853
212.8898	0.000008913
213.632	0.000008937
214.3758	0.000008933
215.125	0.000008983
215.8754	0.000009007
216.6252	0.000009037
217.3782	0.000009083
218.1302	0.000009023
218.8848	0.000009093
219.6356	0.000009205
220.3852	0.000009371
221.1352	0.000009295
221.8854	0.000009279
222.6352	0.000009321
223.3852	0.000009373
224.1352	0.000009471
224.8814	0.000009559
225.635	0.000009519
226.3846	0.000009525
227.13	0.000009613
227.8794	0.000009673
228.6236	0.000009701
229.3692	0.000009715
230.115	0.000009833
230.8652	0.000009875
231.6152	0.000009915
232.3672	0.000009971
233.1174	0.000010049
233.866	0.000010071
234.6198	0.000010213
235.3736	0.000010277
236.1252	0.000010273
236.875	0.000010309
237.6236	0.000010427
238.3704	0.000010507
239.12	0.000010605
239.8684	0.000010623
240.615	0.000010615
241.3652	0.000010801
242.115	0.000010961
242.8654	0.000010887
243.6168	0.000010993
244.3632	0.000011057
245.107	0.000011237
245.854	0.000011247
246.6	0.000011325
247.35	0.000011473
248.1	0.000011523
248.8548	0.000011595
249.6052	0.000011695
250.355	0.000011797
